goodreads_book_id,tag_id,count,tag_name
257845,8717,633,currently-reading
257845,14487,520,historical-fiction
653396,30574,4172,to-read
653396,8717,396,currently-reading
653396,27095,129,self-help
653396,21689,101,non-fiction
653396,27111,84,self-improvement
17792606,30574,19444,to-read
17792606,11557,817,favorites
17792606,8717,541,currently-reading
17792606,26138,500,romance
17792606,21387,331,new-adult
13538552,30574,1484,to-read
13538552,11557,414,favorites
13538552,4949,213,book-club
13538552,8055,132,contemporary
13538552,5207,77,books-i-own
4835,30574,9694,to-read
4835,8717,506,currently-reading
4835,11305,61,fantasy
4835,11743,48,fiction
4835,30521,19,to-buy
16058610,30574,6712,to-read
16058610,11743,316,fiction
16058610,4949,276,book-club
16058610,11557,145,favorites
16058610,14487,134,historical-fiction
13450339,30574,15734,to-read
13450339,8717,1545,currently-reading
13450339,33114,1049,young-adult
13450339,11557,939,favorites
13450339,11305,778,fantasy
83143,30574,1106,to-read
83143,11557,817,favorites
83143,14487,631,historical-fiction
83143,8717,545,currently-reading
83143,26138,494,romance
17910124,30574,18933,to-read
17910124,11305,2161,fantasy
17910124,8717,859,currently-reading
17910124,11557,211,favorites
17910124,10731,198,epic-fantasy
18723,30574,1781,to-read
18723,11743,662,fiction
18723,8717,434,currently-reading
18723,26256,197,rory-gilmore-reading-challenge
18723,26251,96,rory-gilmore-challenge
18079804,30574,59884,to-read
18079804,11305,1761,fantasy
18079804,33114,1255,young-adult
18079804,8717,1191,currently-reading
18079804,32989,726,ya
53639,30574,5521,to-read
53639,11743,560,fiction
53639,8717,426,currently-reading
53639,7457,351,classics
53639,11557,236,favorites
598117,30574,5940,to-read
598117,11743,216,fiction
598117,14487,200,historical-fiction
598117,21457,195,newbery
598117,33114,188,young-adult
11337189,30574,6862,to-read
11337189,26816,1220,science
11337189,21689,302,non-fiction
11337189,23569,263,physics
11337189,8717,250,currently-reading
1970449,30574,3507,to-read
1970449,8717,560,currently-reading
1970449,20673,108,music
1970449,4594,84,biographies
1970449,11557,82,favorites
6582637,30574,9833,to-read
6582637,22973,903,paranormal
6582637,22983,888,paranormal-romance
6582637,31617,867,urban-fantasy
6582637,2516,857,angels
8475505,30574,63343,to-read
8475505,33114,1187,young-adult
8475505,11305,1088,fantasy
8475505,11557,912,favorites
8475505,8717,763,currently-reading
32254,30574,7565,to-read
32254,20939,524,mystery
32254,8717,331,currently-reading
32254,8517,300,crime
32254,29573,299,tess-gerritsen
73297,30574,640,to-read
73297,7116,388,christian-fiction
73297,11743,205,fiction
73297,7077,191,christian
73297,12465,86,francine-rivers
24814,30574,3289,to-read
24814,7778,608,comics
24814,15048,334,humor
24814,11557,241,favorites
24814,11743,107,fiction
12413836,30574,13845,to-read
12413836,7778,392,comics
12413836,13561,381,graphic-novels
12413836,11305,265,fantasy
12413836,13547,217,graphic-novel
10033,30574,51511,to-read
10033,23471,1722,philosophy
10033,8717,991,currently-reading
10033,21689,285,non-fiction
10033,11035,128,existentialism
1128437,30574,382,to-read
1128437,11743,162,fiction
1128437,8717,143,currently-reading
1128437,11305,130,fantasy
1128437,27669,128,short-stories
27333,21689,1118,non-fiction
27333,30574,526,to-read
27333,21773,503,nonfiction
27333,10708,401,environment
27333,26816,357,science
13452375,30574,13905,to-read
13452375,11305,804,fantasy
13452375,26837,356,science-fiction
13452375,11743,313,fiction
13452375,26771,274,sci-fi
23215469,30574,15427,to-read
23215469,8717,767,currently-reading
23215469,21689,329,non-fiction
23215469,19733,159,memoir
23215469,4605,139,biography
10343389,30574,1661,to-read
10343389,16095,182,james-patterson
10343389,8717,168,currently-reading
10343389,1988,115,alex-cross-series
10343389,9221,106,default
18505784,30574,51590,to-read
18505784,8717,1149,currently-reading
18505784,11743,462,fiction
18505784,14487,326,historical-fiction
18505784,4949,196,book-club
7826116,30574,5878,to-read
7826116,28610,1745,steampunk
7826116,33114,1141,young-adult
7826116,11557,766,favorites
7826116,11305,669,fantasy
72536,30574,44229,to-read
72536,8717,1242,currently-reading
72536,21689,789,non-fiction
72536,24526,736,psychology
72536,21773,366,nonfiction
79422,30574,3533,to-read
79422,13561,1266,graphic-novels
79422,7778,1110,comics
79422,13547,253,graphic-novel
79422,26837,181,science-fiction
3157876,30574,2847,to-read
3157876,8717,194,currently-reading
3157876,9444,166,diary-of-a-wimpy-kid
3157876,5207,68,books-i-own
3157876,32539,45,wimpy-kid
643301,30574,5114,to-read
643301,8717,216,currently-reading
643301,11743,102,fiction
643301,8865,50,dan-brown
643301,11557,42,favorites
261331,30574,38601,to-read
261331,14487,1156,historical-fiction
261331,8717,505,currently-reading
261331,11557,478,favorites
261331,26138,403,romance
8680418,30574,5869,to-read
8680418,11305,1530,fantasy
8680418,31617,1075,urban-fantasy
8680418,8717,605,currently-reading
8680418,20939,497,mystery
17456328,30574,6599,to-read
17456328,8717,1111,currently-reading
17456328,14487,625,historical-fiction
17456328,11743,290,fiction
17456328,4949,135,book-club
12954620,30574,91665,to-read
12954620,11305,3198,fantasy
12954620,33114,1344,young-adult
12954620,5207,575,books-i-own
12954620,32989,573,ya
244383,30574,14707,to-read
244383,8717,931,currently-reading
244383,28384,125,spirituality
244383,27095,109,self-help
244383,28341,84,spiritual
7005479,30574,5358,to-read
7005479,14487,596,historical-fiction
7005479,8717,532,currently-reading
7005479,11743,426,fiction
7005479,11557,180,favorites
99329,30574,22374,to-read
99329,7457,1091,classics
99329,11743,548,fiction
99329,8717,546,currently-reading
99329,7404,176,classic
80176,11743,804,fiction
80176,7457,679,classics
80176,27669,595,short-stories
80176,11557,406,favorites
80176,18367,129,literature
22717015,8717,886,currently-reading
22717015,26138,514,romance
22717015,11557,462,favorites
22717015,8055,205,contemporary
22717015,27199,196,series
89656,30574,4999,to-read
89656,20939,1332,mystery
89656,28919,401,sue-grafton
89656,11743,285,fiction
89656,20926,190,mysteries
156533,30574,3456,to-read
156533,13561,1373,graphic-novels
156533,7778,1224,comics
156533,13547,504,graphic-novel
156533,26837,210,science-fiction
15096,30574,1996,to-read
15096,11743,621,fiction
15096,8717,386,currently-reading
15096,14487,336,historical-fiction
15096,11557,192,favorites
63032,30574,34626,to-read
63032,8717,3171,currently-reading
63032,11743,1039,fiction
63032,11557,658,favorites
63032,22743,157,owned
2748,30574,3030,to-read
2748,11557,233,favorites
2748,11743,178,fiction
2748,15048,78,humor
2748,22743,69,owned
15799936,30574,29218,to-read
15799936,15048,632,humor
15799936,8717,291,currently-reading
15799936,13561,279,graphic-novels
15799936,7778,276,comics
93947,11743,310,fiction
93947,30574,302,to-read
93947,8717,289,currently-reading
93947,9022,191,david-baldacci
93947,30358,115,thriller
14965,30574,5837,to-read
14965,11743,430,fiction
14965,8717,129,currently-reading
14965,2608,92,anita-shreve
14965,5207,86,books-i-own
8960,30574,4819,to-read
8960,11305,389,fantasy
8960,33114,342,young-adult
8960,31745,322,vampires
8960,14821,288,horror
14185,30574,1204,to-read
14185,11743,385,fiction
14185,8717,341,currently-reading
14185,11557,246,favorites
14185,26894,148,scifi
23128304,30574,15078,to-read
23128304,11743,768,fiction
23128304,11305,427,fantasy
23128304,27669,316,short-stories
23128304,8717,264,currently-reading
9598,30574,807,to-read
9598,11743,606,fiction
9598,8717,210,currently-reading
9598,31984,169,vonnegut
9598,11557,108,favorites
8579016,30574,14616,to-read
8579016,8717,1144,currently-reading
8579016,27095,181,self-help
8579016,21689,139,non-fiction
8579016,28384,73,spirituality
181886,30574,10626,to-read
181886,11305,104,fantasy
181886,11743,80,fiction
181886,14487,63,historical-fiction
181886,3646,44,avalon
398323,30574,11581,to-read
398323,11743,761,fiction
398323,4949,232,book-club
398323,21887,107,norway
398323,26680,83,scandinavian
51078,30574,6511,to-read
51078,7778,363,comics
51078,13561,286,graphic-novels
51078,3987,154,batman
51078,8717,73,currently-reading
25451555,30574,7471,to-read
25451555,13561,2403,graphic-novels
25451555,13547,1096,graphic-novel
25451555,11305,981,fantasy
25451555,7778,701,comics
206196,30574,2140,to-read
206196,8717,444,currently-reading
206196,30358,125,thriller
206196,11743,115,fiction
206196,10866,41,espionage
102733,30574,4756,to-read
102733,14821,491,horror
102733,28663,430,stephen-king
102733,11743,143,fiction
102733,8717,84,currently-reading
207569,30574,3284,to-read
207569,14487,558,historical-fiction
207569,11743,226,fiction
207569,8717,210,currently-reading
207569,33114,196,young-adult
46227,30574,4842,to-read
46227,11743,440,fiction
46227,11557,392,favorites
46227,8717,141,currently-reading
46227,7457,89,classics
470495,30574,14721,to-read
470495,19733,327,memoir
470495,8717,320,currently-reading
470495,21689,284,non-fiction
470495,11557,144,favorites
32433,30574,5629,to-read
32433,9124,214,dean-koontz
32433,14821,211,horror
32433,11743,106,fiction
32433,30358,81,thriller
13554713,30574,580,to-read
13554713,8717,43,currently-reading
13554713,1642,31,adult
13554713,11305,28,fantasy
13554713,32586,25,wish-list
43886,30574,7892,to-read
43886,11305,1561,fantasy
43886,29151,171,sword-of-truth
43886,29560,150,terry-goodkind
43886,11743,144,fiction
26114,30574,11963,to-read
26114,8717,624,currently-reading
26114,11743,433,fiction
26114,11557,188,favorites
26114,8768,131,czech
12326627,30574,33215,to-read
12326627,14487,1531,historical-fiction
12326627,8717,1063,currently-reading
12326627,14467,283,historical
12326627,11743,245,fiction
377425,30574,4551,to-read
377425,11743,147,fiction
377425,30358,77,thriller
377425,20047,63,military
377425,8717,59,currently-reading
11313,30574,2966,to-read
11313,11305,1584,fantasy
11313,33114,446,young-adult
11313,11743,259,fiction
11313,32989,208,ya
225774,30574,4780,to-read
225774,7457,170,classics
225774,11743,125,fiction
225774,14877,122,horses
225774,33114,101,young-adult
211099,30574,14596,to-read
211099,8717,642,currently-reading
211099,5951,237,business
211099,21689,206,non-fiction
211099,4605,174,biography
1591,7563,410,clàssics
1591,9886,283,drama
1591,11743,194,fiction
1591,7404,128,classic
1591,23727,127,play
5983057,30574,20193,to-read
5983057,8717,859,currently-reading
5983057,11743,693,fiction
5983057,14487,524,historical-fiction
5983057,20939,226,mystery
12444166,30574,4486,to-read
12444166,31617,954,urban-fantasy
12444166,8717,838,currently-reading
12444166,11305,768,fantasy
12444166,22973,671,paranormal
15062217,14821,665,horror
15062217,8717,464,currently-reading
15062217,26837,307,science-fiction
15062217,26771,288,sci-fi
15062217,30574,280,to-read
9165406,30574,25470,to-read
9165406,33114,714,young-adult
9165406,14487,467,historical-fiction
9165406,11557,463,favorites
9165406,8717,455,currently-reading
85957,30574,795,to-read
85957,7116,412,christian-fiction
85957,7077,383,christian
85957,11743,381,fiction
85957,8717,192,currently-reading
13521459,30574,2896,to-read
13521459,11305,355,fantasy
13521459,11557,178,favorites
13521459,11743,152,fiction
13521459,32353,106,western
85443,30574,2065,to-read
85443,8717,321,currently-reading
85443,11743,78,fiction
85443,11557,47,favorites
85443,28204,40,southern
13202092,30574,6349,to-read
13202092,26346,501,running
13202092,21689,338,non-fiction
13202092,8717,248,currently-reading
13202092,28422,132,sports
7093222,30574,1742,to-read
7093222,8717,417,currently-reading
7093222,20939,251,mystery
7093222,16883,245,karin-slaughter
7093222,8517,227,crime
18656006,30574,2427,to-read
18656006,8717,403,currently-reading
18656006,11743,152,fiction
18656006,6750,111,chick-lit
18656006,10425,90,elin-hilderbrand
50930,30574,2990,to-read
50930,7116,405,christian-fiction
50930,7077,369,christian
50930,11743,356,fiction
50930,8717,134,currently-reading
2113410,30574,265,to-read
2113410,8717,178,currently-reading
2113410,11557,174,favorites
2113410,4949,113,book-club
2113410,8067,62,contemporary-fiction
49006,30574,2026,to-read
49006,32188,609,warriors
49006,11305,366,fantasy
49006,11557,305,favorites
49006,2580,179,animals
57727,30574,10674,to-read
57727,11743,348,fiction
57727,8517,340,crime
57727,20939,276,mystery
57727,8717,248,currently-reading
16045144,30574,7522,to-read
16045144,20939,1241,mystery
16045144,8717,515,currently-reading
16045144,11743,298,fiction
16045144,20926,253,mysteries
616678,30574,2191,to-read
616678,11305,400,fantasy
616678,11743,179,fiction
616678,22743,169,owned
616678,11557,165,favorites
133765,30574,10082,to-read
133765,13561,1151,graphic-novels
133765,7778,852,comics
133765,13547,211,graphic-novel
133765,11743,206,fiction
63461,11743,210,fiction
63461,30574,134,to-read
63461,11557,55,favorites
63461,7457,35,classics
63461,17617,20,larry-mcmurtry
84142,30574,7898,to-read
84142,22983,918,paranormal-romance
84142,22973,792,paranormal
84142,26138,732,romance
84142,27600,615,sherrilyn-kenyon
474634,30574,18280,to-read
474634,6750,512,chick-lit
474634,8717,198,currently-reading
474634,11743,138,fiction
474634,26138,88,romance
281512,30574,12103,to-read
281512,8717,270,currently-reading
281512,7077,232,christian
281512,21689,61,non-fiction
281512,7203,60,christianity
8069535,30574,2138,to-read
8069535,33114,358,young-adult
8069535,11305,301,fantasy
8069535,11557,298,favorites
8069535,22973,218,paranormal
3764,30574,7448,to-read
3764,11743,477,fiction
3764,8717,313,currently-reading
3764,30358,278,thriller
3764,16062,244,james-bond
24731,30574,7599,to-read
24731,11743,548,fiction
24731,8717,471,currently-reading
24731,4949,217,book-club
24731,11557,158,favorites
6368611,30574,27223,to-read
6368611,33114,675,young-adult
6368611,11305,615,fantasy
6368611,11557,418,favorites
6368611,32989,328,ya
27209486,30574,36280,to-read
27209486,8717,1406,currently-reading
27209486,11743,425,fiction
27209486,25152,113,read-in-2016
27209486,6750,93,chick-lit
13624367,30574,2844,to-read
13624367,26138,288,romance
13624367,8717,212,currently-reading
13624367,1642,156,adult
13624367,11557,145,favorites
34534,30574,10421,to-read
34534,11305,2308,fantasy
34534,9565,794,discworld
34534,11743,431,fiction
34534,33114,352,young-adult
771332,30574,906,to-read
771332,32130,261,war
771332,20047,210,military
771332,8717,174,currently-reading
771332,32917,169,wwii
42369,30574,3753,to-read
42369,6953,329,childrens
42369,6895,253,children-s-books
42369,6857,234,children
42369,11743,213,fiction
13481275,30574,1187,to-read
13481275,11743,589,fiction
13481275,18919,443,magical-realism
13481275,6750,238,chick-lit
13481275,11305,220,fantasy
18244799,30574,1939,to-read
18244799,8717,1061,currently-reading
18244799,26138,407,romance
18244799,11557,150,favorites
18244799,10825,146,erotica
15705011,30574,5833,to-read
15705011,14487,970,historical-fiction
15705011,11743,382,fiction
15705011,14467,163,historical
15705011,4949,85,book-club
345299,30574,8822,to-read
345299,11305,1639,fantasy
345299,8717,533,currently-reading
345299,11557,211,favorites
345299,18981,199,malazan
17332969,30574,13020,to-read
17332969,33114,857,young-adult
17332969,8717,718,currently-reading
17332969,10064,544,dystopian
17332969,26771,520,sci-fi
9666812,30574,27245,to-read
9666812,2516,502,angels
9666812,8717,473,currently-reading
9666812,33114,330,young-adult
9666812,11557,300,favorites
156530,30574,1884,to-read
156530,13561,1599,graphic-novels
156530,13547,587,graphic-novel
156530,8782,551,cómics
156530,26837,232,science-fiction
867248,30574,4382,to-read
867248,23605,571,picture-books
867248,6953,234,childrens
867248,6895,198,children-s-books
867248,6857,146,children
